,Timestamp of Tweet,Tweet Text,Twitter Handle,Is Republican
4630,2020-09-07 19:29:08,"Pleased to be joined by @SecGeneScalia, @SenRonJohnson and @derrickvanorden today in La Crosse, WI on this GREAT #LaborDay 2020! The hardworking men and women of Wisconsin, have a champion in President @realDonaldTrump! #JOBSJOBSJOBS 🇺🇸 https://t.co/JUCBjc7dSt",Mike_Pence,1
4631,2020-09-07 19:25:38,"American manufacturing has come roaring back! When Joe Biden was Vice President, America lost 200,000 manufacturing jobs &amp; he actually said they weren’t coming back. With President @realDonaldTrump in the @WhiteHouse, we’ve created 500,000 manufacturing jobs in just three years!",Mike_Pence,1
4632,2020-09-07 19:18:47,"Thank you @DairylandPower! Under President @realDonaldTrump, we will always put Wisconsin workers, Wisconsin businesses and Wisconsin families FIRST! https://t.co/bdNMUAIg6x",Mike_Pence,1
4633,2020-09-07 18:42:39,"Senator Kamala Harris is one of only 10 Senators to vote against the #USMCA, putting the radical left environmental agenda ahead of Wisconsin dairy and Wisconsin power. https://t.co/blJlootubQ",Mike_Pence,1
4634,2020-09-07 18:26:05,"RT @markknoller: At Dairyland Power Co. in La Crosse, WI., VP Pence said incidents involving police use of force will always be investigate…",Mike_Pence,1
4635,2020-09-07 18:21:48,"RT @RNCResearch: Vice President Mike Pence: “we will have law and order in every city in this country for every American”
https://t.co/VkWF…",Mike_Pence,1
4636,2020-09-07 18:14:04,It has been three years of #JOBSJOBSJOBS under President @realDonaldTrump! The forgotten men and women of America are forgotten no more! https://t.co/NrwrHzNt4u,Mike_Pence,1
4637,2020-09-07 18:12:06,Happy #LaborDay! Today we honor all of the men and women across the Country who work hard each day to support the American way of life! 🇺🇸 https://t.co/zQo180rsrg,Mike_Pence,1
4638,2020-09-07 18:07:38,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/FHxzG2rxZX,Mike_Pence,1
4639,2020-09-07 17:37:02,RT @SenRonJohnson: Welcome to Wisconsin @VP. You are certainly an honorary Badger for as many times as you have visited Wisconsin. https://…,Mike_Pence,1
4640,2020-09-07 17:02:43,"RT @wisgop: ""We're not going to defund the police. Not now, not ever."" -- @VP @Mike_Pence https://t.co/T9oMc51gzF",Mike_Pence,1
4641,2020-09-07 16:40:31,LIVE from @DairylandPower: A Stronger American Workforce! https://t.co/8ZmGIUt83D,Mike_Pence,1
4642,2020-09-07 16:38:51,"RT @NathanTrueblood: Amazing welcome for @Mike_Pence 

Wisconsin is ready to deliver @realDonaldTrump #FourMoreYears in November !
#LeadRig…",Mike_Pence,1
4643,2020-09-07 16:38:38,"RT @AnnaKellyWI: The @VP has landed, and nearly 200 supporters of @realDonaldTrump  (of all ages!) are here to welcome him! 🇺🇸

Lots of lov…",Mike_Pence,1
4644,2020-09-07 16:38:34,"RT @TrumpVictoryWI: Welcome back to Wisconsin @VP @Mike_Pence!

La Crosse &amp; Southwest Wisconsin is TRUMP COUNTRY!

#LeadRight #OnWisconsin…",Mike_Pence,1
4645,2020-09-07 16:08:01,Roaring support for President @realDonaldTrump in Wisconsin! 🇺🇸 https://t.co/qVReJzsNT7,Mike_Pence,1
4646,2020-09-07 15:57:11,"RT @TrumpVictoryWI: The Wisconsin grassroots are ELECTRIC⚡️ to welcome @Mike_Pence back to the Badger State! 🐾

The enthusiasm for @realDon…",Mike_Pence,1
4647,2020-09-07 15:54:04,"RT @AnnaKellyWI: This is what enthusiasm looks like 🇺🇸

Nearly 200 western Wisconsinites are here to welcome @VP back to the Badger State!…",Mike_Pence,1
4648,2020-09-07 15:53:52,"Hello Wisconsin! Happy to be here with two great champions for the people of the Badger State, @SenRonJohnson and @derrickvanorden!",Mike_Pence,1
4649,2020-09-07 15:44:40,"RT @WhiteHouse: We have the GREATEST workforce on earth! 🇺🇸 

It's never been more important to ensure American workers have high-quality p…",Mike_Pence,1
4650,2020-09-07 15:38:37,RT @wisgop: We’re honored to have @VP in Wisconsin once again! Last week’s jobs report is proof positive that a Trump-Pence Administration…,Mike_Pence,1
4651,2020-09-07 15:38:34,RT @NathanTrueblood: Welcome to Wisconsin @Mike_Pence https://t.co/J7NKncmtZY,Mike_Pence,1
4652,2020-09-07 14:15:55,"Happy #LaborDay, America! Heading to Wisconsin with @SecGeneScalia to visit the hardworking men and women of @DairylandPower as our Administration continues to stand for the American worker! 🇺🇸 https://t.co/nqfg6bJJ3L",Mike_Pence,1
4653,2020-09-07 14:15:53,RT @TeamTrump: Happy LABOR DAY from the JOBS PRESIDENT! https://t.co/BCcNSeSnYF,Mike_Pence,1
4654,2020-09-07 14:10:38,RT @derrickvanorden: I’m honored to be able to welcome Vice President @Mike_Pence tomorrow to La Crosse for Labor Day. This administration…,Mike_Pence,1
4655,2020-09-07 13:49:00,"RT @SecGeneScalia: For #LaborDay, I’m heading to La Crosse, Wisconsin, with @VP to meet men and women who are part of the greatest workforc…",Mike_Pence,1
4656,2020-09-07 13:40:07,"RT @realDonaldTrump: Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback,…",Mike_Pence,1
4657,2020-09-07 13:40:01,RT @SecondLady: Today kicks off National #SuicidePrevention Week and #MoreThanEverBefore we must make sure to prioritize our #MentalHealth.…,Mike_Pence,1
4658,2020-09-07 13:24:47,RT @TeamTrump: There has never been a President who has cared so much about the hardworking men and women across America. https://t.co/5w6I…,Mike_Pence,1
4659,2020-09-06 22:12:15,"RT @WhiteHouse: ""To the 300 investigators deployed to the nine cities, and the local law enforcement getting help, this isn’t about politic…",Mike_Pence,1
4660,2020-09-06 22:11:10,"RT @WhiteHouse: “In less than two weeks, federal, state and local law enforcement agencies have taken 49 guns off the streets of Indianapol…",Mike_Pence,1
4661,2020-09-06 21:54:18,RT @CommerceGov: August Jobs Report: Economy Continues to Rebound As Unemployment Rate Drops https://t.co/1UKfVEQ79R via @whitehouse https:…,Mike_Pence,1
4662,2020-09-06 21:38:54,RT @GOP: “We need four more years of the kind of policies that laid a foundation for this V-shaped recovery that is happening all across Am…,Mike_Pence,1
4663,2020-09-06 21:38:10,"RT @TrumpWarRoom: With 1.4 million jobs added in August, President Trump’s GREAT AMERICAN COMEBACK is underway! https://t.co/CQMS8A3xT4",Mike_Pence,1
4664,2020-09-06 21:37:10,RT @TeamTrump: There’s no doubt that President Trump has built the strongest economy we have ever seen! https://t.co/aSkmsBCJNv,Mike_Pence,1
4665,2020-09-06 20:09:24,"RT @WhiteHouse: Yesterday, President Trump announced yet another historic commitment—Serbia and Kosovo have each committed to economic norm…",Mike_Pence,1
4666,2020-09-05 19:49:49,RT @WhiteHouse: We are clearing away red tape for American innovation in vaccine development while maintaining a total commitment to safety…,Mike_Pence,1
4667,2020-09-05 19:49:46,RT @SecAzar: President Trump launched Operation Warp Speed to accomplish something the world has never done before:  deliver substantial qu…,Mike_Pence,1
4668,2020-09-05 16:27:12,RT @GOP: “We’re going to stand with law enforcement and urge every American to let law enforcement do their job.” -@Mike_Pence https://t.co…,Mike_Pence,1
4669,2020-09-05 16:24:44,RT @TeamTrump: Vice President @Mike_Pence on the success of Operation Warp Speed https://t.co/H6O0NaTNne,Mike_Pence,1
4670,2020-09-05 16:24:38,RT @TeamTrump: Vice President @Mike_Pence: I couldn't be more proud of President @realDonaldTrump's leadership throughout the pandemic http…,Mike_Pence,1
4671,2020-09-05 00:54:38,"RT @TeamTrump: President @realDonaldTrump responds to winning endorsement from Delaware Fraternal Order of Police chapter: ""It's a great ho…",Mike_Pence,1
4672,2020-09-05 00:23:52,"RT @WhiteHouse: ""With this jobs report today, not only did we see the unemployment rate nearly cut in half from its high point of about 15…",Mike_Pence,1
4673,2020-09-04 22:00:44,"RT @WhiteHouse: 10.6 MILLION jobs have been created in just four months! 

""We're witnessing the fastest labor market recovery from any eco…",Mike_Pence,1
4674,2020-09-04 22:00:38,"RT @WhiteHouse: ""This year, the United States has seen the smallest economic contraction of any major Western nation, and we are recovering…",Mike_Pence,1
4675,2020-09-04 21:43:33,Two Democrat Sheriffs in Indiana joined the Republican Party! Proud to welcome Sheriff Dave Wedding of Vanderburgh Co. and Sheriff Tom Latham of Posey Co. to the GOP! Under President @realdonaldtrump we stand for Law &amp; Order and we Back the Blue! https://t.co/7JQNfnAGwl,Mike_Pence,1
4676,2020-09-04 21:27:41,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/0yvP0TbKFt,Mike_Pence,1
4677,2020-09-04 20:55:40,"America’s economy and security depends on Space. Today, President @realDonaldTrump issued Space Policy Directive-5 to protect American Space assets and infrastructure from evolving cyber threats and foreign adversaries. https://t.co/Ko2Aqtw1PN",Mike_Pence,1
4678,2020-09-04 20:54:58,RT @realDonaldTrump: Another great day for peace with Middle East – Muslim-majority Kosovo and Israel have agreed to normalize ties and est…,Mike_Pence,1
4679,2020-09-04 20:54:55,RT @realDonaldTrump: Congratulations to @predsednikrs Vucic for announcing the move of Serbia’s Embassy to Jerusalem by July. It is a brave…,Mike_Pence,1
4680,2020-09-04 20:54:36,"RT @WhiteHouse: ""To embark on these talks and to come to Washington to finalize these commitments—by doing so ... they've made the world sa…",Mike_Pence,1
4681,2020-09-04 20:54:21,"Another historic day at the @WhiteHouse! Under President @realDonaldTrump’s leadership, Serbia &amp; Kosovo took a step towards peace and committed to Economic Normalization. Kosovo will also recognize Israel &amp; Serbia has pledged to move its Embassy to Jerusalem! https://t.co/ihJDPI04IT",Mike_Pence,1
4682,2020-09-04 17:35:31,https://t.co/wwWSkuBUZT,Mike_Pence,1
4683,2020-09-04 17:00:10,https://t.co/d5OLJz2jJZ,Mike_Pence,1
4684,2020-09-04 16:40:08,RT @realDonaldTrump: ...to bringing prosperity and peace to the Balkans and the world. I am proud to have assisted these leaders!,Mike_Pence,1
4685,2020-09-04 16:40:07,RT @realDonaldTrump: Another day everyone thought would be impossible! Congratulations to @predsednikrs Vucic of Serbia and PM @Avdullah Ho…,Mike_Pence,1
4686,2020-09-04 16:20:37,RT @WhiteHouse: President @realDonaldTrump just announced a historic breakthrough between Serbia and Kosovo! https://t.co/ePVbnAHvMB,Mike_Pence,1
4687,2020-09-04 16:20:34,"RT @KarenPence: WOW! The economy ADDED back an incredible 1.4 MILLION JOBS in August. The unemployment rate fell to 8.4 percent. America, w…",Mike_Pence,1
4688,2020-09-04 15:31:42,"RT @GOP: Thanks to @realDonaldTrump’s leadership, the Great American Comeback is underway! https://t.co/gkv2yjOdLJ",Mike_Pence,1
4689,2020-09-04 15:19:06,The people of NY know that President @realDonaldTrump was there in their darkest hour &amp; shortly after that @NYGovCuomo said it was phenomenal what the President &amp; this Admin had done. Many of those who died in NY died because of the bad decisions by @BilldeBlasio &amp; @NYGovCuomo. https://t.co/Aw6IP9xS4N,Mike_Pence,1
4690,2020-09-04 15:05:13,"We’re not going to cut corners in the development of a vaccine but through Operation Warp Speed, President @realDonaldTrump has made it clear, we want a safe and effective vaccine as soon as possible. https://t.co/yqcO0jdq9f",Mike_Pence,1
4691,2020-09-04 14:53:21,The American Comeback is happening all across America! #JOBSJOBSJOBS https://t.co/ZVCBSDoqAQ,Mike_Pence,1
4692,2020-09-04 14:37:03,It’s another Great Day for American jobs and American workers! The unemployment rate dropped to 8.4% with 1.4 MILLION jobs added! https://t.co/MzXoWmapKd,Mike_Pence,1
4693,2020-09-04 14:36:30,The jobs report today shows that the American economy is coming BACK and we need four more years of President @realDonaldTrump’s policies that have laid the foundation for the remarkable V-shaped recovery that is taking place! https://t.co/emkxwwQSbs,Mike_Pence,1
4694,2020-09-04 14:26:01,"✅ 1.4 million JOBS ADDED
✅ 8.4% UNEMPLOYMENT
✅ America FIRST
 
President @realDonaldTrump is rebuilding this economy for the American people! 🇺🇸",Mike_Pence,1
4695,2020-09-04 13:49:23,RT @CNBC: “The last thing this economy needs is what Joe Biden and the Democrats are advocating.” VP Mike Pence says President Trump’s econ…,Mike_Pence,1
4696,2020-09-04 13:47:11,Coming up NEXT: I’ll be joining @DavidAsmanfox on @FoxBusiness to talk about our amazing jobs numbers with August bringing 8.4% unemployment and 1.37 million jobs added! Tune in!,Mike_Pence,1
4697,2020-09-04 13:46:02,RT @DavidAsmanfox: I’ll be talking to VP Mike Pence in a moment on Fox Businesses!!,Mike_Pence,1
4698,2020-09-04 13:40:35,"RT @CNBC: “The American comeback is underway,” VP Mike Pence says after the August jobs report. https://t.co/LbAoURH4jN https://t.co/DcOeSY…",Mike_Pence,1
4699,2020-09-04 13:24:20,"RT @realDonaldTrump: Great Jobs Numbers! 1.37 Million Jobs Added In August. Unemployment Rate Falls To 8.4% (Wow, much better than expected…",Mike_Pence,1
4700,2020-09-04 13:05:11,I’ll be on @CNBC @SquawkStreet with @kaylatausche LIVE at 9:30AM! #JOBSJOBSJOBS,Mike_Pence,1
4701,2020-09-04 01:54:36,"RT @realDonaldTrump: THANK YOU LATROBE, PENNSYLVANIA! #MAGA 
https://t.co/vKyOTCesH2",Mike_Pence,1
4702,2020-09-04 01:03:43,"RT @SBAList: Great seeing you on the campaign trail today, VP @Mike_Pence!!

The #ProLife Movement is ALL IN to re-elect the most pro-life…",Mike_Pence,1
4703,2020-09-04 00:54:03,"RT @TeamTrump: President @realDonaldTrump: Over the next four years, we will make America into the Manufacturing Superpower of the World, a…",Mike_Pence,1
4704,2020-09-04 00:53:47,"RT @TeamTrump: President @realDonaldTrump: Joe Biden supported cutting social security, voted for the Iraq War, opposed the mission to take…",Mike_Pence,1
4705,2020-09-04 00:53:24,"RT @TeamTrump: President @realDonaldTrump: We secured America’s borders, fixed our broken trade deals, rebuilt the U.S. Military, obliterat…",Mike_Pence,1
4706,2020-09-04 00:49:31,RT @TeamTrump: President @realDonaldTrump: We are reversing decades of Biden Betrayals that decimated #Pennsylvania jobs https://t.co/6iHso…,Mike_Pence,1
4707,2020-09-03 23:16:53,"RT @kaylatausche: TOMORROW, First On @CNBC: @VP Mike Pence will join me on @SquawkStreet at 9:30am. https://t.co/FX9jdS95HN",Mike_Pence,1
4708,2020-09-03 23:16:51,"RT @TeamTrump: LIVE: President Donald Trump in Latrobe, PA #Pennsylvania

Text TRUMP to 88022 https://t.co/5H44IrkMpt",Mike_Pence,1
4709,2020-09-03 23:16:46,"RT @RileyCNBC: TOMORROW: @VP Mike Pence will join @KaylaTausche to react to the jobs number, give an update on stimulus talks and discuss t…",Mike_Pence,1
